timestamp,user,action,resource,status,ip_address,label
2025-06-26 19:08:18.215874,user5,edit,data.csv,success,10.0.0.1,0
2025-06-26 19:00:59.215874,unknown,shutdown,root.cfg,fail,172.16.254.1,1
2025-06-26 16:59:42.215874,user4,login,data.csv,success,10.0.0.1,0
2025-06-26 12:11:35.215874,user3,view,file1.txt,success,10.0.0.1,0
2025-06-26 21:13:45.215874,unknown,shutdown,secret.docx,fail,222.13.5.66,1
2025-06-26 18:32:05.215874,hacker1,shutdown,admin.db,fail,222.13.5.66,1
2025-06-26 18:59:09.215874,user3,login,file1.txt,success,192.168.1.1,0
2025-06-26 18:04:15.215874,unknown,unauthorized_access,secret.docx,fail,172.16.254.1,1
2025-06-26 09:54:43.215874,user2,login,data.csv,success,192.168.1.1,0
2025-06-26 15:42:34.215874,unknown,shutdown,root.cfg,denied,123.45.67.89,1
2025-06-26 19:48:26.215874,intruder,shutdown,root.cfg,denied,172.16.254.1,1
2025-06-26 21:11:27.215874,user3,view,file1.txt,success,10.0.0.1,0
2025-06-26 21:09:14.215874,user4,download,file1.txt,success,192.168.1.2,0
2025-06-26 10:17:39.215874,unknown,delete,admin.db,denied,123.45.67.89,1
2025-06-26 21:17:01.215874,unknown,delete,root.cfg,denied,123.45.67.89,1
2025-06-26 15:31:43.215874,hacker1,delete,root.cfg,denied,172.16.254.1,1
2025-06-26 18:52:43.215874,user1,login,file1.txt,success,192.168.1.2,0
2025-06-26 15:22:37.215874,unknown,shutdown,root.cfg,denied,222.13.5.66,1
2025-06-26 18:48:22.215874,unknown,delete,root.cfg,fail,222.13.5.66,1
2025-06-26 12:53:22.215874,intruder,unauthorized_access,admin.db,denied,172.16.254.1,1
2025-06-26 20:15:39.215874,intruder,shutdown,admin.db,denied,172.16.254.1,1
2025-06-26 11:31:02.215874,hacker1,unauthorized_access,root.cfg,fail,222.13.5.66,1
2025-06-26 17:53:32.215874,user1,download,file1.txt,success,192.168.1.2,0
2025-06-26 16:21:12.215874,intruder,shutdown,secret.docx,denied,222.13.5.66,1
2025-06-26 17:17:04.215874,unknown,unauthorized_access,secret.docx,denied,172.16.254.1,1
2025-06-26 19:47:00.215874,unknown,unauthorized_access,root.cfg,denied,222.13.5.66,1
2025-06-26 16:22:15.215874,user1,view,file1.txt,success,192.168.1.2,0
2025-06-26 17:45:07.215874,intruder,delete,root.cfg,fail,222.13.5.66,1
2025-06-26 09:34:37.215874,intruder,delete,secret.docx,denied,123.45.67.89,1
2025-06-26 15:22:30.215874,user2,edit,data.csv,success,10.0.0.1,0
2025-06-26 12:08:12.215874,user5,edit,file1.txt,success,192.168.1.2,0
2025-06-26 15:19:36.215874,hacker1,unauthorized_access,root.cfg,fail,222.13.5.66,1
2025-06-26 10:45:05.215874,user3,view,report.pdf,success,10.0.0.1,0
2025-06-26 15:24:55.215874,user5,view,report.pdf,success,192.168.1.1,0
2025-06-26 18:54:17.215874,intruder,unauthorized_access,root.cfg,fail,222.13.5.66,1
2025-06-26 09:31:11.215874,user4,login,report.pdf,success,192.168.1.2,0
2025-06-26 19:51:20.215874,hacker1,shutdown,secret.docx,fail,172.16.254.1,1
2025-06-26 18:47:51.215874,unknown,delete,secret.docx,fail,222.13.5.66,1
2025-06-26 11:35:06.215874,intruder,shutdown,secret.docx,fail,123.45.67.89,1
2025-06-26 13:08:38.215874,intruder,shutdown,root.cfg,denied,123.45.67.89,1
2025-06-26 12:54:42.215874,user1,edit,file1.txt,success,10.0.0.1,0
2025-06-26 12:59:05.215874,user2,view,report.pdf,success,10.0.0.1,0
2025-06-26 10:52:50.215874,user4,view,data.csv,success,10.0.0.1,0
2025-06-26 15:19:27.215874,user4,download,data.csv,success,192.168.1.1,0
2025-06-26 16:33:13.215874,intruder,shutdown,secret.docx,denied,222.13.5.66,1
2025-06-26 09:28:47.215874,user3,login,file1.txt,success,10.0.0.1,0
2025-06-26 14:48:15.215874,user5,view,report.pdf,success,192.168.1.1,0
2025-06-26 13:11:57.215874,user2,view,data.csv,success,192.168.1.2,0
2025-06-26 12:30:23.215874,user3,view,report.pdf,success,10.0.0.1,0
2025-06-26 19:35:42.215874,unknown,unauthorized_access,admin.db,denied,222.13.5.66,1
2025-06-26 17:34:58.215874,intruder,delete,secret.docx,fail,222.13.5.66,1
2025-06-26 15:18:22.215874,unknown,shutdown,secret.docx,fail,123.45.67.89,1
2025-06-26 14:35:27.215874,hacker1,delete,secret.docx,denied,222.13.5.66,1
2025-06-26 11:20:47.215874,user1,view,data.csv,success,192.168.1.2,0
2025-06-26 17:51:51.215874,user3,login,file1.txt,success,192.168.1.2,0
2025-06-26 11:27:12.215874,hacker1,shutdown,secret.docx,fail,123.45.67.89,1
2025-06-26 19:46:35.215874,intruder,unauthorized_access,root.cfg,denied,222.13.5.66,1
2025-06-26 17:06:20.215874,user3,view,report.pdf,success,192.168.1.1,0
2025-06-26 09:48:45.215874,hacker1,delete,root.cfg,denied,222.13.5.66,1
2025-06-26 10:28:40.215874,hacker1,unauthorized_access,root.cfg,denied,222.13.5.66,1
2025-06-26 15:42:31.215874,user4,edit,data.csv,success,10.0.0.1,0
2025-06-26 21:24:45.215874,user1,edit,file1.txt,success,192.168.1.2,0
2025-06-26 13:14:28.215874,hacker1,unauthorized_access,admin.db,fail,123.45.67.89,1
2025-06-26 15:30:21.215874,unknown,unauthorized_access,secret.docx,denied,123.45.67.89,1
2025-06-26 14:11:05.215874,user4,edit,file1.txt,success,10.0.0.1,0
2025-06-26 09:40:43.215874,hacker1,unauthorized_access,root.cfg,fail,222.13.5.66,1
2025-06-26 12:27:55.215874,user3,view,report.pdf,success,192.168.1.2,0
2025-06-26 12:47:19.215874,intruder,unauthorized_access,admin.db,denied,123.45.67.89,1
2025-06-26 18:32:34.215874,user4,view,file1.txt,success,192.168.1.2,0
2025-06-26 15:47:02.215874,user1,view,file1.txt,success,192.168.1.2,0
2025-06-26 10:20:05.215874,unknown,shutdown,secret.docx,denied,222.13.5.66,1
2025-06-26 09:20:14.215874,user5,view,file1.txt,success,192.168.1.2,0
2025-06-26 15:07:03.215874,user2,login,file1.txt,success,10.0.0.1,0
2025-06-26 20:55:34.215874,user2,download,file1.txt,success,192.168.1.2,0
2025-06-26 10:33:17.215874,user2,download,report.pdf,success,10.0.0.1,0
2025-06-26 18:02:57.215874,user4,view,report.pdf,success,192.168.1.2,0
2025-06-26 10:14:16.215874,user1,view,file1.txt,success,192.168.1.2,0
2025-06-26 17:45:27.215874,unknown,shutdown,secret.docx,denied,123.45.67.89,1
2025-06-26 20:39:03.215874,intruder,delete,secret.docx,fail,222.13.5.66,1
2025-06-26 10:35:33.215874,user1,edit,report.pdf,success,192.168.1.1,0
2025-06-26 16:22:27.215874,user1,view,file1.txt,success,192.168.1.1,0
2025-06-26 11:57:42.215874,hacker1,delete,root.cfg,denied,123.45.67.89,1
2025-06-26 18:04:14.215874,hacker1,unauthorized_access,secret.docx,fail,222.13.5.66,1
2025-06-26 13:20:01.215874,user1,view,data.csv,success,10.0.0.1,0
2025-06-26 10:33:57.215874,hacker1,unauthorized_access,secret.docx,fail,172.16.254.1,1
2025-06-26 17:57:56.215874,user4,login,report.pdf,success,192.168.1.1,0
2025-06-26 15:36:38.215874,hacker1,delete,root.cfg,fail,123.45.67.89,1
2025-06-26 19:07:36.215874,user2,download,report.pdf,success,10.0.0.1,0
2025-06-26 17:12:10.215874,unknown,shutdown,secret.docx,fail,123.45.67.89,1
2025-06-26 11:23:21.215874,unknown,shutdown,root.cfg,denied,222.13.5.66,1
2025-06-26 09:59:11.215874,user3,login,data.csv,success,192.168.1.1,0
2025-06-26 11:07:36.215874,intruder,unauthorized_access,secret.docx,denied,222.13.5.66,1
2025-06-26 14:10:19.215874,intruder,shutdown,admin.db,fail,172.16.254.1,1
2025-06-26 09:56:23.215874,user4,view,report.pdf,success,192.168.1.1,0
2025-06-26 15:43:01.215874,unknown,shutdown,admin.db,fail,222.13.5.66,1
2025-06-26 13:15:13.215874,user5,view,report.pdf,success,192.168.1.1,0
2025-06-26 19:30:24.215874,unknown,unauthorized_access,secret.docx,denied,222.13.5.66,1
2025-06-26 20:26:28.215874,user1,login,data.csv,success,192.168.1.2,0
2025-06-26 13:14:06.215874,intruder,unauthorized_access,root.cfg,denied,172.16.254.1,1
2025-06-26 09:26:34.215874,user4,download,file1.txt,success,192.168.1.2,0
2025-06-26 15:07:17.215874,intruder,shutdown,root.cfg,fail,172.16.254.1,1
2025-06-26 12:50:44.215874,user3,login,report.pdf,success,192.168.1.1,0
2025-06-26 20:48:21.215874,hacker1,unauthorized_access,secret.docx,fail,172.16.254.1,1
2025-06-26 12:43:57.215874,user2,edit,report.pdf,success,192.168.1.1,0
2025-06-26 13:20:31.215874,user3,view,data.csv,success,192.168.1.1,0
2025-06-26 15:48:10.215874,unknown,delete,root.cfg,denied,222.13.5.66,1
2025-06-26 17:36:34.215874,unknown,shutdown,secret.docx,fail,222.13.5.66,1
2025-06-26 10:07:12.215874,user5,view,data.csv,success,192.168.1.1,0
2025-06-26 17:04:51.215874,unknown,unauthorized_access,admin.db,fail,222.13.5.66,1
2025-06-26 19:49:49.215874,user5,view,file1.txt,success,192.168.1.2,0
2025-06-26 10:50:40.215874,user2,download,report.pdf,success,192.168.1.1,0
2025-06-26 12:48:07.215874,intruder,unauthorized_access,admin.db,denied,123.45.67.89,1
2025-06-26 15:31:21.215874,hacker1,unauthorized_access,secret.docx,denied,222.13.5.66,1
2025-06-26 16:49:56.215874,intruder,shutdown,secret.docx,denied,222.13.5.66,1
2025-06-26 13:59:49.215874,hacker1,unauthorized_access,secret.docx,fail,172.16.254.1,1
2025-06-26 12:08:30.215874,user4,view,file1.txt,success,192.168.1.2,0
2025-06-26 20:49:36.215874,unknown,unauthorized_access,secret.docx,denied,123.45.67.89,1
2025-06-26 12:11:07.215874,user4,view,data.csv,success,10.0.0.1,0
2025-06-26 21:34:30.215874,user1,login,file1.txt,success,192.168.1.1,0
2025-06-26 15:13:32.215874,user4,view,file1.txt,success,192.168.1.1,0
2025-06-26 21:28:53.215874,user3,login,data.csv,success,10.0.0.1,0
2025-06-26 18:41:37.215874,hacker1,shutdown,root.cfg,fail,222.13.5.66,1
2025-06-26 14:09:14.215874,intruder,shutdown,secret.docx,fail,123.45.67.89,1
2025-06-26 09:37:01.215874,unknown,shutdown,root.cfg,denied,123.45.67.89,1
2025-06-26 18:39:46.215874,hacker1,delete,secret.docx,denied,123.45.67.89,1
2025-06-26 13:19:00.215874,hacker1,shutdown,admin.db,denied,172.16.254.1,1
2025-06-26 12:54:58.215874,user3,login,file1.txt,success,10.0.0.1,0
2025-06-26 13:40:28.215874,hacker1,delete,root.cfg,denied,222.13.5.66,1
2025-06-26 10:59:50.215874,user2,view,file1.txt,success,10.0.0.1,0
2025-06-26 12:38:42.215874,unknown,delete,admin.db,fail,172.16.254.1,1
2025-06-26 20:48:54.215874,intruder,shutdown,root.cfg,fail,123.45.67.89,1
2025-06-26 09:33:27.215874,user5,view,file1.txt,success,192.168.1.2,0
2025-06-26 21:32:56.215874,user3,edit,data.csv,success,10.0.0.1,0
2025-06-26 19:46:05.215874,intruder,shutdown,root.cfg,denied,172.16.254.1,1
2025-06-26 20:07:32.215874,intruder,unauthorized_access,secret.docx,fail,172.16.254.1,1
2025-06-26 19:07:03.215874,intruder,unauthorized_access,admin.db,fail,172.16.254.1,1
2025-06-26 11:04:44.215874,user1,login,report.pdf,success,10.0.0.1,0
2025-06-26 19:48:43.215874,intruder,delete,admin.db,denied,222.13.5.66,1
2025-06-26 10:18:39.215874,unknown,shutdown,admin.db,denied,222.13.5.66,1
2025-06-26 18:36:55.215874,hacker1,unauthorized_access,admin.db,fail,172.16.254.1,1
2025-06-26 10:09:16.215874,user5,login,report.pdf,success,192.168.1.2,0
2025-06-26 15:05:31.215874,user2,edit,file1.txt,success,10.0.0.1,0
2025-06-26 17:24:43.215874,user2,view,report.pdf,success,192.168.1.2,0
2025-06-26 11:29:07.215874,intruder,delete,admin.db,fail,222.13.5.66,1
2025-06-26 20:18:56.215874,intruder,shutdown,secret.docx,fail,222.13.5.66,1
2025-06-26 13:42:52.215874,user4,login,report.pdf,success,192.168.1.2,0
2025-06-26 14:13:17.215874,user3,login,report.pdf,success,192.168.1.1,0
2025-06-26 13:11:10.215874,hacker1,shutdown,secret.docx,fail,172.16.254.1,1
2025-06-26 14:03:41.215874,user4,view,report.pdf,success,192.168.1.1,0
2025-06-26 10:12:19.215874,unknown,unauthorized_access,secret.docx,fail,172.16.254.1,1
2025-06-26 19:08:38.215874,user2,view,file1.txt,success,10.0.0.1,0
2025-06-26 12:59:36.215874,intruder,unauthorized_access,root.cfg,denied,123.45.67.89,1
2025-06-26 11:25:49.215874,user4,login,data.csv,success,192.168.1.1,0
2025-06-26 20:46:44.215874,user4,edit,data.csv,success,192.168.1.1,0
2025-06-26 16:10:51.215874,intruder,shutdown,root.cfg,denied,172.16.254.1,1
2025-06-26 20:11:37.215874,user5,view,file1.txt,success,192.168.1.1,0
2025-06-26 11:01:01.215874,user5,view,report.pdf,success,10.0.0.1,0
2025-06-26 19:51:39.215874,user5,edit,report.pdf,success,192.168.1.1,0
2025-06-26 14:47:30.215874,intruder,delete,secret.docx,denied,123.45.67.89,1
2025-06-26 10:47:18.215874,user4,view,file1.txt,success,192.168.1.2,0
2025-06-26 11:07:26.215874,user1,view,report.pdf,success,10.0.0.1,0
2025-06-26 14:37:01.215874,user1,view,report.pdf,success,192.168.1.1,0
2025-06-26 19:05:55.215874,user4,login,data.csv,success,192.168.1.1,0
2025-06-26 15:48:17.215874,user2,view,file1.txt,success,10.0.0.1,0
2025-06-26 20:01:07.215874,unknown,shutdown,secret.docx,fail,123.45.67.89,1
2025-06-26 11:26:49.215874,hacker1,unauthorized_access,secret.docx,denied,123.45.67.89,1
2025-06-26 17:37:05.215874,hacker1,unauthorized_access,admin.db,fail,172.16.254.1,1
2025-06-26 11:58:00.215874,intruder,unauthorized_access,secret.docx,denied,172.16.254.1,1
2025-06-26 09:51:56.215874,user3,view,file1.txt,success,192.168.1.1,0
2025-06-26 18:56:43.215874,intruder,delete,secret.docx,denied,172.16.254.1,1
2025-06-26 12:24:41.215874,intruder,unauthorized_access,root.cfg,denied,222.13.5.66,1
2025-06-26 15:58:04.215874,user5,view,data.csv,success,192.168.1.2,0
2025-06-26 12:32:05.215874,intruder,delete,admin.db,fail,123.45.67.89,1
2025-06-26 16:51:34.215874,user5,view,data.csv,success,192.168.1.1,0
2025-06-26 18:25:00.215874,user3,view,data.csv,success,10.0.0.1,0
2025-06-26 19:57:23.215874,hacker1,delete,admin.db,fail,222.13.5.66,1
2025-06-26 09:45:29.215874,user2,login,report.pdf,success,192.168.1.1,0
2025-06-26 17:05:42.215874,intruder,unauthorized_access,root.cfg,denied,172.16.254.1,1
2025-06-26 13:31:52.215874,user3,download,file1.txt,success,192.168.1.2,0
2025-06-26 13:57:33.215874,unknown,delete,root.cfg,denied,123.45.67.89,1
2025-06-26 16:02:04.215874,user5,view,report.pdf,success,192.168.1.2,0
2025-06-26 12:54:35.215874,user4,view,file1.txt,success,192.168.1.1,0
2025-06-26 09:44:59.215874,unknown,unauthorized_access,admin.db,denied,172.16.254.1,1
2025-06-26 10:48:41.215874,unknown,unauthorized_access,admin.db,fail,123.45.67.89,1
2025-06-26 17:01:46.215874,unknown,delete,admin.db,denied,172.16.254.1,1
2025-06-26 19:53:44.215874,intruder,delete,admin.db,denied,172.16.254.1,1
2025-06-26 14:23:30.215874,hacker1,delete,root.cfg,fail,222.13.5.66,1
2025-06-26 19:29:05.215874,user4,edit,report.pdf,success,10.0.0.1,0
2025-06-26 11:29:14.215874,hacker1,unauthorized_access,secret.docx,fail,123.45.67.89,1
2025-06-26 09:42:37.215874,hacker1,shutdown,root.cfg,denied,172.16.254.1,1
2025-06-26 21:04:57.215874,intruder,unauthorized_access,admin.db,denied,172.16.254.1,1
2025-06-26 10:04:50.215874,intruder,shutdown,admin.db,fail,222.13.5.66,1
2025-06-26 18:35:18.215874,unknown,shutdown,secret.docx,denied,123.45.67.89,1
2025-06-26 15:24:14.215874,user2,edit,file1.txt,success,192.168.1.1,0
2025-06-26 11:17:33.215874,user2,view,data.csv,success,192.168.1.1,0
2025-06-26 19:56:10.215874,hacker1,unauthorized_access,root.cfg,denied,123.45.67.89,1
2025-06-26 11:58:59.215874,user1,view,data.csv,success,192.168.1.1,0
2025-06-26 15:51:34.215874,user1,login,file1.txt,success,192.168.1.1,0
2025-06-26 16:49:57.215874,intruder,delete,root.cfg,fail,123.45.67.89,1
2025-06-26 17:14:24.215874,user1,view,data.csv,success,192.168.1.1,0
2025-06-26 15:48:33.215874,user5,login,file1.txt,success,192.168.1.1,0
2025-06-26 17:30:44.215874,user3,login,data.csv,success,10.0.0.1,0
2025-06-26 18:14:02.215874,intruder,unauthorized_access,root.cfg,fail,222.13.5.66,1
2025-06-26 13:06:41.215874,user3,login,file1.txt,success,10.0.0.1,0
2025-06-26 20:39:23.215874,intruder,shutdown,root.cfg,denied,172.16.254.1,1
2025-06-26 20:27:49.215874,user3,edit,report.pdf,success,192.168.1.2,0
2025-06-26 20:27:06.215874,user3,view,report.pdf,success,192.168.1.1,0
2025-06-26 11:35:39.215874,intruder,delete,root.cfg,denied,222.13.5.66,1
2025-06-26 15:13:37.215874,user5,download,report.pdf,success,192.168.1.1,0
2025-06-26 14:37:10.215874,user3,view,file1.txt,success,192.168.1.2,0
2025-06-26 17:13:04.215874,user3,edit,file1.txt,success,10.0.0.1,0
2025-06-26 12:42:34.215874,hacker1,unauthorized_access,admin.db,denied,222.13.5.66,1
2025-06-26 17:28:16.215874,hacker1,unauthorized_access,secret.docx,denied,123.45.67.89,1
2025-06-26 13:52:21.215874,unknown,shutdown,admin.db,denied,222.13.5.66,1
2025-06-26 15:24:09.215874,user3,download,data.csv,success,192.168.1.1,0
2025-06-26 21:08:29.215874,intruder,unauthorized_access,root.cfg,denied,222.13.5.66,1
2025-06-26 17:29:46.215874,hacker1,delete,admin.db,fail,172.16.254.1,1
2025-06-26 17:46:33.215874,user1,view,file1.txt,success,192.168.1.1,0
2025-06-26 12:56:41.215874,hacker1,shutdown,secret.docx,denied,123.45.67.89,1
2025-06-26 12:27:41.215874,user3,download,file1.txt,success,10.0.0.1,0
2025-06-26 10:59:34.215874,user1,view,report.pdf,success,192.168.1.1,0
2025-06-26 11:23:46.215874,intruder,shutdown,root.cfg,denied,123.45.67.89,1
2025-06-26 17:26:33.215874,intruder,shutdown,secret.docx,fail,222.13.5.66,1
2025-06-26 10:37:25.215874,user4,view,file1.txt,success,10.0.0.1,0
2025-06-26 14:41:10.215874,user4,view,file1.txt,success,192.168.1.2,0
2025-06-26 15:10:05.215874,intruder,shutdown,secret.docx,denied,172.16.254.1,1
2025-06-26 14:18:28.215874,intruder,delete,admin.db,denied,172.16.254.1,1
2025-06-26 19:50:03.215874,user4,login,data.csv,success,10.0.0.1,0
2025-06-26 12:33:26.215874,user5,login,file1.txt,success,192.168.1.1,0
2025-06-26 17:57:08.215874,hacker1,unauthorized_access,admin.db,fail,222.13.5.66,1
2025-06-26 17:20:59.215874,unknown,delete,secret.docx,fail,172.16.254.1,1
2025-06-26 19:49:21.215874,user4,view,data.csv,success,192.168.1.1,0
2025-06-26 11:17:20.215874,user2,view,report.pdf,success,192.168.1.2,0
2025-06-26 09:38:34.215874,intruder,delete,root.cfg,denied,222.13.5.66,1
2025-06-26 16:46:04.215874,user5,login,file1.txt,success,10.0.0.1,0
2025-06-26 19:10:10.215874,hacker1,unauthorized_access,root.cfg,denied,172.16.254.1,1
2025-06-26 12:35:52.215874,hacker1,delete,secret.docx,fail,123.45.67.89,1
2025-06-26 10:05:09.215874,intruder,delete,root.cfg,fail,172.16.254.1,1
2025-06-26 21:05:05.215874,unknown,unauthorized_access,secret.docx,denied,172.16.254.1,1
2025-06-26 12:49:57.215874,user5,edit,report.pdf,success,192.168.1.2,0
2025-06-26 16:08:43.215874,user4,view,file1.txt,success,10.0.0.1,0
2025-06-26 14:27:37.215874,hacker1,shutdown,root.cfg,denied,123.45.67.89,1
2025-06-26 18:59:01.215874,intruder,delete,root.cfg,fail,172.16.254.1,1
2025-06-26 16:43:34.215874,intruder,unauthorized_access,root.cfg,denied,123.45.67.89,1
2025-06-26 14:00:41.215874,intruder,unauthorized_access,secret.docx,fail,222.13.5.66,1
2025-06-26 21:24:34.215874,user5,login,data.csv,success,192.168.1.1,0
2025-06-26 15:39:15.215874,intruder,unauthorized_access,admin.db,denied,123.45.67.89,1
2025-06-26 11:10:00.215874,intruder,shutdown,admin.db,denied,222.13.5.66,1
2025-06-26 10:36:27.215874,user3,login,report.pdf,success,192.168.1.2,0
2025-06-26 12:37:04.215874,unknown,delete,secret.docx,denied,172.16.254.1,1
2025-06-26 10:07:43.215874,intruder,delete,secret.docx,fail,222.13.5.66,1
2025-06-26 14:26:42.215874,user5,login,data.csv,success,10.0.0.1,0
2025-06-26 14:59:29.215874,intruder,unauthorized_access,root.cfg,denied,172.16.254.1,1
2025-06-26 18:00:04.215874,hacker1,delete,admin.db,fail,123.45.67.89,1
2025-06-26 13:52:47.215874,intruder,delete,admin.db,fail,172.16.254.1,1
2025-06-26 17:06:39.215874,unknown,unauthorized_access,admin.db,fail,172.16.254.1,1
2025-06-26 16:01:34.215874,user2,view,data.csv,success,10.0.0.1,0
2025-06-26 20:48:36.215874,hacker1,unauthorized_access,admin.db,fail,123.45.67.89,1
2025-06-26 12:43:29.215874,user3,view,report.pdf,success,192.168.1.1,0
2025-06-26 14:51:05.215874,user2,view,report.pdf,success,192.168.1.2,0
2025-06-26 20:03:52.215874,unknown,shutdown,secret.docx,fail,172.16.254.1,1
2025-06-26 11:47:19.215874,unknown,shutdown,secret.docx,denied,172.16.254.1,1
2025-06-26 20:12:49.215874,user1,view,file1.txt,success,192.168.1.2,0
2025-06-26 17:52:23.215874,user1,login,data.csv,success,10.0.0.1,0
2025-06-26 18:11:57.215874,user5,view,file1.txt,success,10.0.0.1,0
2025-06-26 19:18:27.215874,hacker1,unauthorized_access,admin.db,fail,172.16.254.1,1
2025-06-26 11:08:11.215874,user1,edit,file1.txt,success,10.0.0.1,0
2025-06-26 19:48:56.215874,user4,edit,file1.txt,success,192.168.1.1,0
2025-06-26 12:04:39.215874,user2,view,report.pdf,success,192.168.1.2,0
2025-06-26 17:26:51.215874,intruder,unauthorized_access,secret.docx,denied,222.13.5.66,1
2025-06-26 17:02:30.215874,user2,login,report.pdf,success,192.168.1.1,0
2025-06-26 14:07:15.215874,user2,download,report.pdf,success,10.0.0.1,0
2025-06-26 19:16:47.215874,user1,view,data.csv,success,192.168.1.2,0
2025-06-26 20:44:11.215874,user4,login,data.csv,success,192.168.1.1,0
2025-06-26 19:05:40.215874,unknown,unauthorized_access,admin.db,denied,222.13.5.66,1
2025-06-26 20:39:19.215874,user2,view,file1.txt,success,10.0.0.1,0
2025-06-26 17:04:40.215874,user5,edit,data.csv,success,192.168.1.1,0
2025-06-26 14:32:33.215874,hacker1,unauthorized_access,root.cfg,denied,222.13.5.66,1
2025-06-26 19:26:08.215874,user4,view,report.pdf,success,192.168.1.2,0
2025-06-26 16:30:21.215874,intruder,delete,secret.docx,fail,222.13.5.66,1
2025-06-26 12:56:15.215874,user5,view,report.pdf,success,192.168.1.1,0
2025-06-26 21:18:57.215874,unknown,shutdown,admin.db,fail,222.13.5.66,1
2025-06-26 19:58:48.215874,user3,view,file1.txt,success,192.168.1.2,0
2025-06-26 11:30:22.215874,unknown,unauthorized_access,secret.docx,denied,123.45.67.89,1
2025-06-26 17:41:38.215874,hacker1,unauthorized_access,admin.db,fail,222.13.5.66,1
2025-06-26 20:02:49.215874,user2,login,data.csv,success,192.168.1.2,0
2025-06-26 10:22:25.215874,user5,edit,report.pdf,success,10.0.0.1,0
2025-06-26 12:00:31.215874,hacker1,shutdown,root.cfg,fail,222.13.5.66,1
2025-06-26 18:31:20.215874,intruder,shutdown,admin.db,fail,123.45.67.89,1
2025-06-26 13:29:01.215874,user4,edit,file1.txt,success,192.168.1.2,0
2025-06-26 14:30:08.215874,user2,view,data.csv,success,192.168.1.2,0
2025-06-26 11:44:44.215874,user4,download,file1.txt,success,192.168.1.2,0
2025-06-26 20:46:59.215874,unknown,shutdown,root.cfg,fail,172.16.254.1,1
2025-06-26 16:18:13.215874,user1,view,report.pdf,success,192.168.1.2,0
2025-06-26 19:11:46.215874,user1,edit,data.csv,success,192.168.1.2,0
2025-06-26 10:17:50.215874,user5,login,file1.txt,success,192.168.1.2,0
2025-06-26 18:21:24.215874,user1,edit,data.csv,success,10.0.0.1,0
2025-06-26 18:53:02.215874,unknown,shutdown,secret.docx,denied,222.13.5.66,1
2025-06-26 09:18:21.215874,user3,view,file1.txt,success,192.168.1.1,0
2025-06-26 18:19:32.215874,unknown,delete,secret.docx,fail,123.45.67.89,1
2025-06-26 21:35:55.215874,user1,download,file1.txt,success,192.168.1.2,0
2025-06-26 13:52:32.215874,intruder,unauthorized_access,secret.docx,denied,172.16.254.1,1
2025-06-26 16:17:17.215874,intruder,shutdown,root.cfg,fail,172.16.254.1,1
2025-06-26 10:04:26.215874,unknown,shutdown,secret.docx,fail,172.16.254.1,1
2025-06-26 11:00:30.215874,unknown,delete,admin.db,denied,172.16.254.1,1
2025-06-26 20:45:11.215874,hacker1,unauthorized_access,root.cfg,fail,123.45.67.89,1
2025-06-26 13:21:21.215874,unknown,delete,secret.docx,fail,222.13.5.66,1
2025-06-26 10:40:45.215874,user1,edit,file1.txt,success,192.168.1.2,0
2025-06-26 16:54:17.215874,unknown,unauthorized_access,admin.db,denied,222.13.5.66,1
2025-06-26 09:57:15.215874,user1,edit,file1.txt,success,192.168.1.2,0
2025-06-26 17:48:00.215874,hacker1,shutdown,admin.db,fail,172.16.254.1,1
2025-06-26 14:14:46.215874,user2,login,file1.txt,success,192.168.1.1,0
2025-06-26 19:15:25.215874,unknown,unauthorized_access,secret.docx,denied,222.13.5.66,1
2025-06-26 21:28:56.215874,intruder,shutdown,secret.docx,fail,123.45.67.89,1
2025-06-26 16:46:38.215874,user4,view,report.pdf,success,192.168.1.2,0
2025-06-26 19:30:45.215874,intruder,delete,admin.db,fail,123.45.67.89,1
2025-06-26 20:52:29.215874,unknown,unauthorized_access,secret.docx,denied,123.45.67.89,1
2025-06-26 21:14:40.215874,user1,view,data.csv,success,192.168.1.1,0
2025-06-26 19:21:11.215874,intruder,unauthorized_access,admin.db,denied,172.16.254.1,1
2025-06-26 17:44:13.215874,user1,view,file1.txt,success,10.0.0.1,0
2025-06-26 13:06:18.215874,unknown,shutdown,root.cfg,fail,172.16.254.1,1
2025-06-26 09:44:30.215874,user4,login,data.csv,success,192.168.1.2,0
2025-06-26 18:35:39.215874,unknown,unauthorized_access,secret.docx,denied,172.16.254.1,1
2025-06-26 19:21:36.215874,unknown,shutdown,root.cfg,denied,123.45.67.89,1
2025-06-26 11:03:29.215874,hacker1,unauthorized_access,root.cfg,denied,123.45.67.89,1
2025-06-26 14:55:45.215874,user2,view,report.pdf,success,192.168.1.2,0
2025-06-26 11:31:21.215874,hacker1,unauthorized_access,admin.db,denied,172.16.254.1,1
2025-06-26 15:33:20.215874,hacker1,delete,admin.db,fail,172.16.254.1,1
2025-06-26 12:21:31.215874,unknown,shutdown,secret.docx,denied,222.13.5.66,1
2025-06-26 11:50:34.215874,user2,view,file1.txt,success,10.0.0.1,0
2025-06-26 13:27:53.215874,intruder,delete,admin.db,fail,222.13.5.66,1
2025-06-26 18:22:06.215874,user5,login,data.csv,success,192.168.1.1,0
2025-06-26 20:36:46.215874,user3,view,file1.txt,success,192.168.1.2,0
